x,y
2131.5089968516468,2073.2809073078665
2136.9602946715277,2024.2192269289396
2113.9437038764754,1926.7015659288509
2043.0768322180259,1877.0341857921599
1776.8907167979455,2027.247725717762
1838.4070984459054,2006.4267965446065
1916.9587857809925,1941.1247914106184
1880.9953626637237,1912.7326152654064
1825.1574162448064,1792.539069584008
1861.120839362075,1801.0567224275717
1862.0672452335823,1767.932516924824
1905.6019153229076,1771.7181404108524
1956.7078323842895,1760.3612699527675
2016.3314022892353,1766.986111053317
2053.2412312780107,1718.7194116064566
1861.120839362075,1657.2030299584967
1878.1561450492025,1610.8291422546502
1832.728663216863,1582.436966109438
1744.7129171667052,1591.9010248245086
1857.71377822465,1513.1600563151196
1965.982609925059,1579.029904972012
1982.6393532635834,1555.5590393586367
1984.9107273552004,1517.7028044983538
1757.773318193503,1756.9542088153416
1745.6593230382125,1816.0099351973831
1699.4747165086671,1722.8835974410872
1699.4747165086671,1803.138815344887
1666.1612298316181,1809.1958129225322
1688.117846050582,1906.864898862062
1672.975352106469,1928.821515081026
1633.604867851775,1909.8933976508847
1605.5912540551656,1996.9627378295354
1557.8923981312091,1976.5203710049825
1602.562755266343,1802.3816906476814
1613.9196257244278,1731.9690938075553
1618.4623739076617,1689.5701107640384
1589.6916354138466,1666.8563698478688
1541.2356547926847,1654.742374692578
1602.562755266343,1572.2157826971616
1562.4351463144428,1510.8886822235038
1529.8787843345995,1490.446315398951
1479.908554319026,1644.899753628905
1540.4785300954786,1704.712604708152
1455.6805640084451,1962.1350017580753
1174.7399810515703,1595.4973671362357
1267.0145535235101,1654.6477341054276
1380.5832581043583,1741.007269880448
1285.9426709536515,1744.5562918985993
1190.1190764635603,1762.301401989357
1094.2954819734696,1744.5562918985993
1058.8052617919543,1796.6086148314882
1041.060151701197,1972.8767083996802
1115.5896140823788,2026.1120386719529
1156.994870960813,2074.6153395866904
1074.1843572039443,2113.654581786357
1048.1581957375,2050.9551927990133
844.6809333634798,1532.7979781488925
837.5828893271768,1567.1051909910238
907.3803223508231,1574.2032350273269
873.0731095086918,1629.8045799783672
751.2233535521565,1593.1313524574684
712.1841113524898,1500.8567799855289
983.0927920713888,1679.4908882324885
915.6613737265101,1741.0072698804481
948.7855792292575,1756.3863652924379
928.6744544597321,1848.6609377643774
815.1057498788838,1868.7720625339027
927.4914471203484,1893.6152166609631
935.7724984960354,1940.9355102363168
945.2365572111061,1978.7917450965997
837.5828893271768,1977.6087377572157
889.6352122600655,2029.6610606901047
985.4588067501564,2089.9944349986804
857.6940140967018,2153.8768313254077
873.0731095086918,2177.5369781130844
900.2822783145201,2194.0990808644583
770.151470982298,2175.170963434317
621.0925462199347,1486.660691912923
483.8636948514094,1581.3012790636303
501.608804942167,1610.8764625482263
518.1709076935407,1591.9483451180847
559.576164571975,1652.2817194266604
686.1579498860459,1649.915704747893
684.974942546662,1737.458247862297
590.334355395955,1813.1707175828624
543.0140618206013,1933.837466200014
541.8310544812174,1966.9616717027616
629.3735975956216,1904.2622827154182
666.0468251165206,2013.0989579387312
703.9030599768033,2040.3081267445596
634.105626953157,2056.870229495933
655.399759062066,2071.0663175685395
460.20354806373257,2000.085877205509
513.4388783360054,2015.464972617499
416.43227650653057,2019.0139946356503
443.64144531235877,2037.942112065792
476.76565081510626,2056.870229495933
467.3015921000356,2095.9094716955997
379.2091354177144,1689.5279661275727
705.7928102262142,2342.8518562665313
743.6490450864972,2319.1917094788546
794.5183606800022,2248.2112691158245
884.4269184731738,2296.714570030562
956.5903661755881,2267.139386545966
986.1655496601841,2250.577283794592
1015.1122604957327,1825.9146179351499
1137.5720046116376,2172.498799395259
1158.367055499244,2306.5113495598343
1257.4439201726402,2281.464866046318
1213.0811449457465,2453.0009302569747
1309.2004912706832,2240.0596091678835
1402.3623192471605,2232.6658132967345
1437.8525394286758,2096.619969267593
1488.1303513524888,2096.619969267593
2109.7633828152757,1655.1759578576248
2044.6979791491647,1579.7592399719051
2102.3695869441267,1539.8327422677007
2084.624476853369,1510.2575587831047
2010.686518141879,1420.053249155087
1979.6325754830534,1387.5205473220312
1979.6325754830534,1307.6675519136222
2047.655497497624,1387.5205473220312
1867.2468782415888,1388.9993064962612
1871.6831557642781,1334.2852170497586
1905.6946167715635,1452.5859509881425
1843.5867314539119,1430.4045633746955
1788.8726420074092,1431.8833225489252
1744.5098667805153,1386.0417881478015
1648.3905204555783,1405.265657412789
1772.6062910908815,1227.8145565052132
1537.4835823883432,1420.053249155087
1574.4525617440881,1322.4551436559204
1677.965703940174,1130.2164510060466
1663.178112197876,1079.9386390822333
1723.807238341298,1096.204989998761
1738.594830083596,1145.0040427483445
1493.1208071614492,1137.6102468771956
1538.9623415625729,1161.2703936648722
1501.993362206828,995.6493661511348
1405.874015881891,1011.9157170676623
1448.758031934555,955.7228684469299
1465.024382851083,906.9238156973465
1521.2172314718152,917.2751299169552
