x,y
2147.687874564461,1196.9872699728699
1053.3483216041645,1330.8554100618376
1091.0393513379515,1507.6133426064932
1118.332855627935,1598.591690239772
1139.1279065155418,1629.784266571182
1217.1093473440665,1555.7018977840835
1210.6108939416893,1753.254881216346
1330.1824365454272,1728.560758287313
1311.9867670187714,1624.5855038492803
1378.2709917230172,1633.6833386126082
1223.6078007464434,1307.46097781328
1258.6994491192795,1373.745202517526
1285.9929534092632,1342.5526261861162
1363.9743942377877,1445.2281899436734
1448.4542884686894,1356.8492236713455
1510.8394411315091,1382.8430372808539
1555.0289242676731,1376.344583878477
1609.6159328476404,1367.246749115149
1635.6097464571485,1365.9470584346736
1603.1174794452634,1302.2622150913785
1652.505725303329,1273.6690201209194
1627.8116023742962,1287.965617606149
1687.597373676165,1308.7606684937555
1701.8939711613946,1287.965617606149
1740.884691575657,1259.3724226356899
1769.477886546116,1334.7544821032636
1723.9887127294764,1382.8430372808539
1697.9948991199683,1416.6349949732144
1669.4017041495092,1433.5309738193948
1601.817788764788,1442.6288085827227
1535.533564060542,1520.6102494112474
1488.7446995634273,1532.307465535526
1513.43882249246,1562.2003511864605
1453.653051190591,1593.3929275178702
1464.0505766343945,1644.0808640564114
1517.3378945338861,1599.8913809202475
1538.1329454214929,1625.8851945297556
1582.3224285576568,1605.090143642149
1592.71995400146,1677.872821748772
1630.4109837352469,1657.0777708611654
1677.1998482323618,1618.087050446903
1755.1812890608865,1611.588597044526
1704.4933525223455,1472.5216942336572
1406.8641866934763,1531.0077748550507
1733.0865474928044,1432.2312831389195
1809.7682976408537,1291.8646896475752
1822.7652044456079,1317.8585032570834
1835.7621112503618,1349.0510795884932
1840.9608739722635,1401.0387068075097
1855.257471457493,1316.558812576608
1943.636437729821,1307.46097781328
2052.8104548897554,1317.8585032570834
1972.22963270028,1429.6319017779688
1878.6519037060505,1551.8028257426572
1900.7466452741323,1494.616435801739
2009.920662434067,1572.5978766302637
2052.8104548897554,1605.090143642149
2003.4222090316898,1664.875914944018
2051.5107642092803,1670.0746776659196
2109.9968448306736,1686.9706565121
1748.6828356585092,1710.3650887606573
1708.3924245637716,1729.8604489677884
1705.7930432028209,1766.2517880210999
1731.786856812329,1784.4474575477557
1695.3955177590176,1803.9428177548868
1627.8116023742962,1761.0530252991982
1562.8270683505257,1780.5483855063294
1544.6313988238699,1820.8387966010673
1597.9187167233617,1875.4258051810343
1627.8116023742962,1824.7378686424934
1690.196755037116,1849.4319915715262
1883.850666427952,1788.346529589182
1822.7652044456079,1693.469109914477
1886.450047788903,1685.6709658316245
2045.012310806903,1738.9582837311164
2117.794988913526,1839.034466127723
1961.8321072564768,1755.8542625772966
2045.012310806903,1833.8357034058213
1733.0865474928044,1664.875914944018
1781.1751026703946,1641.4814826954605
2330.9442605114937,1702.5669446778047
2377.7331250086086,1623.285813168805
2438.8185869909526,1472.5216942336572
2470.0111633223623,1368.5464397956243
2294.552921458182,1329.555719381362
1531.634492019116,1913.116834914821
1482.2462461610503,1976.8016782581162
1584.9218099186078,2062.5812631694935
1630.410983735247,2056.0828097671165
1683.698301634739,2037.8871402404607
1700.5942804809195,2009.2939452700016
1704.4933525223455,1941.7100298852802
1805.8692255994276,2006.6945639090507
1843.5602553332146,2062.5812631694935
1899.4469545936572,2061.281572489018
1846.1596366941653,2175.654352370854
1805.8692255994276,2187.3515684951326
1740.8846915756571,2153.559610802772
1707.0927338832964,2127.5657971932637
1795.4717001556244,2074.278479293772
1801.9701535580014,2122.3670344713623
1907.2450986765098,2144.461776039444
1944.9361284102965,2149.660538761346
1980.0277767831328,2204.2475473413133
2020.3181878778705,2234.1404329922475
2082.70334054069,2212.0456914241654
2051.5107642092803,2097.6729115423295
2182.779522937297,2089.874767459477
2129.492205037805,1932.6121951219523
1930.6395309250672,1963.8047714533623
1850.0587087355916,1876.7254958615097
1843.5602553332146,1909.2177628733948
1887.7497384693786,1883.2239492638869
2189.277976339674,2157.4586828441984
2211.372717907756,2219.843835507018
2258.1615824048704,2182.152805773231
2445.31704039333,2130.165178554215
2475.209926044264,2101.571983583756
2416.723845422871,2062.5812631694935
2402.4272479376414,2014.4927079919032
2515.500337139002,2057.3825004475916
2529.7969346242317,2119.7676531104116
2555.7907482337396,2092.4741488204277
2505.1028116951984,1936.5112671633785
2611.677447494182,1982.0004409800179
2644.169714506068,1961.2053900924113
2687.0595069617566,2007.994254589526
2633.7721890622643,1901.4196187905425
2603.87930341133,1859.8295170153292
2690.9585790031824,1867.6276610981818
2657.166621310822,1797.4443643525096
2663.665074713199,1723.3619955654112
2889.8112531159204,1685.6709658316242
2593.4817779675263,1402.3383974879848
2657.166621310822,1022.8287187891649
3044.474444092494,1163.1953122805094
2538.8947693875593,955.2448034044436
